Ensg	Hgnc	Rank	Zscore	HP:0002069	HP:0002121	HP:0011198
ENSG00000234586		40359	-0.714	-0.086	-0.464	-0.686
ENSG00000276322		40360	-0.714	-0.809	-0.373	-0.054
ENSG00000079308	TNS1	40361	-0.714	-0.433	0.218	-1.021
ENSG00000109062	SLC9A3R1	40362	-0.714	0.776	-1.398	-0.615
ENSG00000228949	UGT1A12P	40363	-0.714	-0.463	-1.303	0.529
ENSG00000168582	CRYGA	40364	-0.714	-0.645	-0.544	-0.049
ENSG00000163811	WDR43	40365	-0.714	0.111	0.771	-2.119
ENSG00000252914	RNU6-789P	40366	-0.714	-0.036	-0.568	-0.634
ENSG00000206604	RNU6-425P	40367	-0.714	-0.693	-0.165	-0.379
ENSG00000188092	GPR89B	40368	-0.714	0.77	-1.672	-0.335
ENSG00000253405	EVX1-AS	40369	-0.714	0.205	-0.257	-1.185
ENSG00000131196	NFATC1	40370	-0.715	-0.506	0.441	-1.172
ENSG00000257410		40371	-0.715	-0.317	-0.501	-0.42
ENSG00000213559	HNRNPA1P64	40372	-0.715	-0.52	-1.188	0.47
ENSG00000276181	MIR6794	40373	-0.715	-0.708	0.246	-0.776
ENSG00000271490		40374	-0.715	-0.705	-1.124	0.59
ENSG00000258784		40375	-0.715	1.221	-1.464	-0.995
ENSG00000276987		40376	-0.715	-0.409	-0.243	-0.587
ENSG00000280005		40377	-0.715	0.541	-1.504	-0.276
ENSG00000132204	LINC00470	40378	-0.715	-0.156	0.012	-1.094
ENSG00000267801		40379	-0.715	-0.64	0.163	-0.762
ENSG00000254880	PKNOX2-AS1	40380	-0.715	-0.72	0.393	-0.911
ENSG00000229839		40381	-0.715	-0.934	0.267	-0.572
ENSG00000250344		40382	-0.715	-0.15	-1.433	0.344
ENSG00000228203	RNF144A-AS1	40383	-0.715	1.862	-0.642	-2.459
ENSG00000273112		40384	-0.715	0.107	-0.566	-0.78
ENSG00000272263		40385	-0.715	-1.108	-0.988	0.857
ENSG00000232021	LEF1-AS1	40386	-0.715	0.776	-0.175	-1.84
ENSG00000236689	MTCO2P21	40387	-0.716	-0.61	-0.513	-0.117
ENSG00000228701	TNKS2-AS1	40388	-0.716	-0.29	-0.68	-0.269
ENSG00000206561	COLQ	40389	-0.716	-0.819	-0.198	-0.223
ENSG00000276487		40390	-0.716	-0.543	-0.893	0.197
ENSG00000259905	PWRN1	40391	-0.716	-0.206	-0.789	-0.244
ENSG00000211923	IGHD3-10	40392	-0.716	-0.605	-0.895	0.26
ENSG00000258980	EIF1AXP2	40393	-0.716	-0.399	-0.042	-0.8
ENSG00000257262		40394	-0.716	-1.187	-0.035	-0.018
ENSG00000250024		40395	-0.716	-0.039	0.227	-1.429
ENSG00000276599	RNA5SP411	40396	-0.716	-0.416	0.072	-0.897
ENSG00000251045	LINC01959	40397	-0.717	0.148	-1.272	-0.117
ENSG00000249691		40398	-0.717	-1.068	-0.931	0.757
ENSG00000274080		40399	-0.717	0.573	-1.597	-0.217
ENSG00000280696		40400	-0.717	-1.1	0.474	-0.616
ENSG00000265442	MIR3941	40401	-0.717	0.13	-0.77	-0.602
ENSG00000254927		40402	-0.717	-0.916	-0.688	0.362
ENSG00000227133		40403	-0.717	0.185	-0.368	-1.059
ENSG00000275630		40404	-0.717	-0.357	-0.502	-0.383
ENSG00000222238	RNU2-43P	40405	-0.717	-0.224	-0.724	-0.295
ENSG00000187045	TMPRSS6	40406	-0.717	-0.149	-2.058	0.965
ENSG00000223509		40407	-0.717	-0.263	-0.243	-0.737
ENSG00000265494		40408	-0.717	-1.169	-0.661	0.588
ENSG00000235170	MTND1P31	40409	-0.717	-1.024	0.233	-0.451
ENSG00000244286	ITGB5-AS1	40410	-0.718	-0.313	-0.23	-0.7
ENSG00000255664	ARL6IP1P1	40411	-0.718	0.378	-0.538	-1.083
ENSG00000275497		40412	-0.718	0.067	-0.474	-0.837
ENSG00000253865		40413	-0.718	-0.145	-0.178	-0.92
ENSG00000102312	PORCN	40414	-0.718	-0.667	-1.651	1.076
ENSG00000185198	PRSS57	40415	-0.718	1.05	-0.469	-1.824
ENSG00000114268	PFKFB4	40416	-0.718	-1.228	0.208	-0.224
ENSG00000269693		40417	-0.718	-1.124	0.478	-0.597
ENSG00000271162		40418	-0.718	0.063	-1.435	0.129
ENSG00000172878	METAP1D	40419	-0.718	-1.254	0.214	-0.203
ENSG00000231355		40420	-0.718	-1.516	0.555	-0.284
ENSG00000253470		40421	-0.718	0.276	0.198	-1.718
ENSG00000240792		40422	-0.718	-0.508	-1.072	0.336
ENSG00000132963	POMP	40423	-0.719	-0.191	-2.938	1.884
ENSG00000242936	RPL30P6	40424	-0.719	-0.149	-0.244	-0.851
ENSG00000236854		40425	-0.719	0.967	-1.406	-0.806
ENSG00000146013	GFRA3	40426	-0.719	1.794	-1.893	-1.147
ENSG00000211873	TRAJ16	40427	-0.719	-0.01	-0.276	-0.96
ENSG00000271216	LINC01050	40428	-0.719	-0.869	-0.967	0.59
ENSG00000260413		40429	-0.719	-1.885	0.756	-0.116
ENSG00000091986	CCDC80	40430	-0.719	-0.48	-0.135	-0.63
ENSG00000225155	TOMM22P5	40431	-0.719	-0.233	0.115	-1.128
ENSG00000134602	STK26	40432	-0.719	-1.437	0.543	-0.352
ENSG00000238482	RNU6-1208P	40433	-0.719	-1.267	0.826	-0.804
ENSG00000281280		40434	-0.719	0.284	-0.243	-1.287
ENSG00000253557		40435	-0.719	-0.077	-1.539	0.37
ENSG00000256494		40436	-0.719	-0.222	-0.752	-0.272
ENSG00000229547	UBE2DNL	40437	-0.719	-0.928	0.543	-0.861
ENSG00000188493	C19orf54	40438	-0.719	-1.508	-0.54	0.803
ENSG00000271488	RBM11P1	40439	-0.719	-0.104	-0.809	-0.333
ENSG00000273756		40440	-0.719	0.006	-0.235	-1.017
ENSG00000254693		40441	-0.719	-0.115	-1.446	0.314
ENSG00000028839	TBPL1	40442	-0.72	0.249	-0.258	-1.237
ENSG00000231597		40443	-0.72	-0.81	0.505	-0.942
ENSG00000266417	MIR4424	40444	-0.72	-0.064	-0.445	-0.737
ENSG00000253881		40445	-0.72	0.181	-0.699	-0.728
ENSG00000221488		40446	-0.72	-0.221	-2.058	1.032
ENSG00000147684	NDUFB9	40447	-0.72	0.962	-1.603	-0.606
ENSG00000215012	RTL10	40448	-0.72	-0.267	0.222	-1.203
ENSG00000186842	LINC00846	40449	-0.72	0.41	0.358	-2.016
ENSG00000267896		40450	-0.72	-0.658	0.536	-1.126
ENSG00000276337		40451	-0.72	-0.282	-1.651	0.686
ENSG00000265524		40452	-0.72	-0.209	-0.957	-0.081
ENSG00000282499	TRBV25-1	40453	-0.72	-0.523	-0.076	-0.648
ENSG00000172037	LAMB2	40454	-0.72	-0.292	0.593	-1.549
ENSG00000132670	PTPRA	40455	-0.72	-0.028	-0.993	-0.226
ENSG00000269210		40456	-0.72	-1.564	0.641	-0.325
ENSG00000218643	RPL5P20	40457	-0.72	-0.855	-1.025	0.632
ENSG00000272149		40458	-0.72	0.376	-0.54	-1.083
ENSG00000236129		40459	-0.72	-1.166	-0.372	0.29
ENSG00000269890		40460	-0.72	-1.337	0.832	-0.743
ENSG00000100522	GNPNAT1	40461	-0.72	-0.119	-0.218	-0.91
ENSG00000251010		40462	-0.721	-0.182	-0.539	-0.528
ENSG00000207972	MIR638	40463	-0.721	-0.145	-0.387	-0.716
ENSG00000227412	STK33P1	40464	-0.721	-1.469	-0.001	0.222
ENSG00000105819	PMPCB	40465	-0.721	-0.447	-1.395	0.594
ENSG00000187051	RPS19BP1	40466	-0.721	-1.071	-1.494	1.317
ENSG00000254976	OR8B7P	40467	-0.721	-0.292	-0.811	-0.146
ENSG00000266837		40468	-0.721	0.618	-0.122	-1.745
ENSG00000233134	MTND3P17	40469	-0.721	0.151	-0.754	-0.646
ENSG00000225044		40470	-0.721	-0.676	-0.723	0.15
ENSG00000091651	ORC6	40471	-0.721	-1.421	0.266	-0.094
ENSG00000200411	RNA5SP346	40472	-0.721	-0.057	-0.502	-0.69
ENSG00000275936		40473	-0.721	-0.834	0.36	-0.775
ENSG00000255501	CARD18	40474	-0.721	-1.469	-0.238	0.458
ENSG00000206678	RNU6-144P	40475	-0.721	-0.401	-0.311	-0.537
ENSG00000272942		40476	-0.721	-0.406	-0.433	-0.41
ENSG00000274600	RIMBP3B	40477	-0.721	-0.204	-0.427	-0.619
ENSG00000257404		40478	-0.721	-0.776	-0.403	-0.07
ENSG00000277491		40479	-0.721	-0.77	-0.054	-0.425
ENSG00000257084	MIR200CHG	40480	-0.721	0.834	-1.51	-0.574
ENSG00000065802	ASB1	40481	-0.721	-1.892	-0.179	0.821
ENSG00000275250		40482	-0.721	-0.443	-0.052	-0.755
ENSG00000004975	DVL2	40483	-0.722	-0.356	-0.246	-0.649
ENSG00000261404		40484	-0.722	0.036	-0.689	-0.597
ENSG00000182707	FXYD6P3	40485	-0.722	-0.076	-0.619	-0.555
ENSG00000233425	KRT18P67	40486	-0.722	-0.411	0.015	-0.854
ENSG00000213729		40487	-0.722	-0.984	-0.064	-0.202
ENSG00000248774		40488	-0.722	-1.165	-0.381	0.296
ENSG00000169325	GUSBP12	40489	-0.722	0.581	-0.437	-1.394
ENSG00000123737	EXOSC9	40490	-0.722	-0.506	-1.938	1.193
ENSG00000221185		40491	-0.722	-0.464	-0.708	-0.079
ENSG00000233713		40492	-0.722	-0.54	0.633	-1.344
ENSG00000253445		40493	-0.722	-1.2	-0.112	0.061
ENSG00000137168	PPIL1	40494	-0.722	-1.959	-0.271	0.979
ENSG00000227583	RPS3AP37	40495	-0.722	-0.56	-0.77	0.079
ENSG00000280487		40496	-0.723	-1.361	0.376	-0.267
ENSG00000274204		40497	-0.723	-0.505	-0.28	-0.467
ENSG00000268997	DNAJC19P3	40498	-0.723	-0.963	0.458	-0.747
ENSG00000207702	MIR211	40499	-0.723	-1.18	0.836	-0.908
ENSG00000253159	PCDHGA12	40500	-0.723	-0.181	-1.217	0.146
ENSG00000221112		40501	-0.723	0.101	-0.959	-0.395
ENSG00000271423	CYCSP1	40502	-0.723	-0.058	0.556	-1.75
ENSG00000274094		40503	-0.723	-0.313	-0.215	-0.725
ENSG00000155561	NUP205	40504	-0.723	-1.023	-0.71	0.48
ENSG00000255523		40505	-0.723	0.029	-0.632	-0.649
ENSG00000091592	NLRP1	40506	-0.723	-0.599	-0.472	-0.181
ENSG00000270287		40507	-0.723	-0.325	-0.246	-0.681
ENSG00000119616	FCF1	40508	-0.723	-0.493	1.031	-1.79
ENSG00000279175		40509	-0.723	-1.254	0.813	-0.812
ENSG00000159314	ARHGAP27	40510	-0.723	1.388	-0.854	-1.787
ENSG00000281796		40511	-0.724	-0.142	-1.093	-0.018
ENSG00000197410	DCHS2	40512	-0.724	-0.979	-1.389	1.114
ENSG00000196950	SLC39A10	40513	-0.724	-0.946	-1.522	1.214
ENSG00000205628	LINC01446	40514	-0.724	-0.432	-0.117	-0.705
ENSG00000274385		40515	-0.724	0.441	-1.633	-0.061
ENSG00000221680	MIR1278	40516	-0.724	-0.858	0.139	-0.534
ENSG00000228960	OR2A9P	40517	-0.724	-0.07	-0.238	-0.946
ENSG00000221003		40518	-0.724	-0.326	-0.521	-0.407
ENSG00000272922		40519	-0.724	-0.376	-1.747	0.87
ENSG00000203485	INF2	40520	-0.724	-0.792	0.396	-0.859
ENSG00000234211		40521	-0.724	-0.434	0.188	-1.009
ENSG00000238154	USP9YP4	40522	-0.724	-0.588	-0.967	0.301
ENSG00000261273		40523	-0.724	-1.718	0.569	-0.105
ENSG00000273816		40524	-0.724	0.635	-0.522	-1.367
ENSG00000259357		40525	-0.724	0.132	-0.858	-0.529
ENSG00000257913	DDN-AS1	40526	-0.724	-0.477	-1.222	0.444
ENSG00000278069	MIR6072	40527	-0.724	-0.495	0.29	-1.05
ENSG00000215041	NEURL4	40528	-0.725	-0.815	0.382	-0.822
ENSG00000200146	RNU6-544P	40529	-0.725	0.207	-1.032	-0.429
ENSG00000131269	ABCB7	40530	-0.725	-0.051	-1.346	0.142
ENSG00000186790	FOXE3	40531	-0.725	-0.233	-1.457	0.435
ENSG00000269802		40532	-0.725	-0.637	-0.082	-0.536
ENSG00000228740	GABRG3-AS1	40533	-0.725	-0.518	-0.119	-0.618
ENSG00000270378		40534	-0.725	-1.374	0.709	-0.591
ENSG00000225303		40535	-0.725	-0.208	0.064	-1.111
ENSG00000272949		40536	-0.725	0.345	0.817	-2.417
ENSG00000198171	DDRGK1	40537	-0.725	2.032	-2.11	-1.178
ENSG00000277319		40538	-0.725	-0.985	-0.462	0.191
ENSG00000261385		40539	-0.725	-1.217	-0.068	0.029
ENSG00000234225		40540	-0.725	-0.514	-0.109	-0.633
ENSG00000275560		40541	-0.725	0.163	-1.276	-0.143
ENSG00000116199	FAM20B	40542	-0.725	-0.441	-0.365	-0.45
ENSG00000224598	RPS5P2	40543	-0.725	-0.722	-0.215	-0.319
ENSG00000176915	ANKLE2	40544	-0.725	1.082	-0.481	-1.857
ENSG00000271357		40545	-0.725	-0.378	-0.57	-0.308
ENSG00000121381	TAS2R9	40546	-0.726	-0.182	-1.393	0.318
ENSG00000237828	PA2G4P1	40547	-0.726	0.136	-1.429	0.036
ENSG00000138036	DYNC2LI1	40548	-0.726	-0.821	0.012	-0.448
ENSG00000228401		40549	-0.726	-0.093	-0.893	-0.272
ENSG00000253887		40550	-0.726	-0.721	-1.371	0.834
ENSG00000234584		40551	-0.726	-0.533	-1.336	0.611
ENSG00000168496	FEN1	40552	-0.726	0.365	0.611	-2.234
ENSG00000154263	ABCA10	40553	-0.726	-0.981	-0.221	-0.057
ENSG00000172551	MUCL1	40554	-0.726	-2.094	-1.136	1.972
ENSG00000277349		40555	-0.726	-1.093	0.195	-0.361
ENSG00000197408	CYP2B6	40556	-0.726	0.22	-0.936	-0.542
ENSG00000253100		40557	-0.726	-1.19	-0.052	-0.017
ENSG00000260092		40558	-0.727	0.207	-1.121	-0.344
ENSG00000177452		40559	-0.727	-0.458	-0.93	0.13
ENSG00000222311		40560	-0.727	-0.019	-1.174	-0.066
ENSG00000078808	SDF4	40561	-0.727	-0.52	0.946	-1.685
ENSG00000168872	DDX19A	40562	-0.727	-0.731	1.21	-1.739
ENSG00000266094	RASSF5	40563	-0.727	-0.203	-0.441	-0.616
ENSG00000262304		40564	-0.727	-0.415	0.116	-0.96
ENSG00000252674	RNA5SP102	40565	-0.727	-0.182	0.118	-1.195
ENSG00000261717		40566	-0.727	0.127	-0.305	-1.082
ENSG00000275695	UBE2Q2P6	40567	-0.727	-0.818	-0.184	-0.257
ENSG00000253523		40568	-0.727	-0.013	-1.203	-0.043
ENSG00000274916		40569	-0.727	-1.325	-0.881	0.946
ENSG00000283000		40570	-0.727	-0.719	0.475	-1.016
ENSG00000087502	ERGIC2	40571	-0.727	-0.37	-0.574	-0.316
ENSG00000211518		40572	-0.727	-0.594	-0.609	-0.057
ENSG00000197706	OR6C74	40573	-0.727	-0.213	-0.669	-0.377
ENSG00000275603		40574	-0.727	-0.505	-0.274	-0.481
ENSG00000213188	YBX1P4	40575	-0.728	-0.516	-0.309	-0.435
ENSG00000223951		40576	-0.728	-0.171	-1.421	0.331
ENSG00000280108		40577	-0.728	0.437	-0.73	-0.968
ENSG00000224307		40578	-0.728	1.386	-0.169	-2.477
ENSG00000254265		40579	-0.728	-0.157	-0.351	-0.753
ENSG00000199977		40580	-0.728	-0.358	-1.215	0.313
ENSG00000228319	SPATA2P1	40581	-0.728	0.592	-0.554	-1.299
ENSG00000273115		40582	-0.728	-0.148	-1.02	-0.092
ENSG00000232268	OR52I1	40583	-0.728	-1.515	-0.164	0.418
ENSG00000244062		40584	-0.728	-0.546	-0.629	-0.086
ENSG00000230415	LINC01786	40585	-0.728	-0.265	0.417	-1.412
ENSG00000235124	KRT8P17	40586	-0.728	-0.416	-0.848	0.003
ENSG00000163939	PBRM1	40587	-0.728	-1.547	-0.035	0.321
ENSG00000178631	ACTG1P1	40588	-0.728	0.198	-1.08	-0.379
ENSG00000265855	MIR4514	40589	-0.728	-0.905	-0.682	0.326
ENSG00000125826	RBCK1	40590	-0.728	-0.867	-0.451	0.056
ENSG00000270742		40591	-0.728	0.55	-0.431	-1.38
ENSG00000171174	RBKS	40592	-0.728	-0.339	-0.643	-0.279
ENSG00000265665		40593	-0.729	-1.303	0.621	-0.58
ENSG00000256128	LINC00944	40594	-0.729	-0.252	-0.941	-0.069
ENSG00000223564	CYP4F32P	40595	-0.729	-0.518	0.01	-0.754
ENSG00000228135	LINC01494	40596	-0.729	-0.117	-1.358	0.213
ENSG00000237943	PRKCQ-AS1	40597	-0.729	0.729	-0.861	-1.13
ENSG00000232401	LINC00112	40598	-0.729	-1.002	-0.188	-0.072
ENSG00000265114		40599	-0.729	-0.926	-0.673	0.337
ENSG00000250976		40600	-0.729	-0.131	-0.124	-1.009
ENSG00000269786		40601	-0.729	0.031	-1.12	-0.174
ENSG00000228082		40602	-0.729	-0.824	0.552	-0.991
ENSG00000267280	TBX2-AS1	40603	-0.729	-0.159	-0.703	-0.4
ENSG00000282390		40604	-0.729	0.648	-0.463	-1.449
ENSG00000260816		40605	-0.729	-0.678	-0.18	-0.405
ENSG00000253144		40606	-0.729	-0.127	-0.046	-1.09
ENSG00000258673	LINC01397	40607	-0.729	-2.54	-0.125	1.401
ENSG00000260385		40608	-0.73	-0.438	-0.517	-0.308
ENSG00000253401	VTA1P2	40609	-0.73	-0.016	-0.782	-0.465
ENSG00000274502	ANKRD20A6P	40610	-0.73	0.221	-1.088	-0.397
ENSG00000162398	LEXM	40611	-0.73	-1.25	1.229	-1.243
ENSG00000271701		40612	-0.73	-0.634	-0.953	0.323
ENSG00000207970	MIR660	40613	-0.73	-0.142	-0.566	-0.556
ENSG00000224420	ADM5	40614	-0.73	-0.92	-1.753	1.408
ENSG00000221953	C1orf229	40615	-0.73	-0.287	0.179	-1.156
ENSG00000231235		40616	-0.73	-0.32	-0.454	-0.491
ENSG00000205100	HSP90AA4P	40617	-0.73	-1.115	-0.122	-0.027
ENSG00000137337	MDC1	40618	-0.73	-0.385	-1.314	0.435
ENSG00000207221	SNORA70E	40619	-0.73	-0.442	-0.964	0.141
ENSG00000151135	TMEM263	40620	-0.73	-2.403	0.721	0.418
ENSG00000189181	OR14I1	40621	-0.73	-0.579	-0.365	-0.321
ENSG00000253848		40622	-0.73	-0.25	-0.856	-0.159
ENSG00000259499		40623	-0.73	0.008	-0.604	-0.669
ENSG00000162378	ZYG11B	40624	-0.73	-0.644	-0.094	-0.527
ENSG00000274458		40625	-0.731	-0.6	-0.051	-0.614
ENSG00000278735		40626	-0.731	-0.035	-0.867	-0.363
ENSG00000241258	CRCP	40627	-0.731	1.184	-0.45	-1.999
ENSG00000271811		40628	-0.731	-0.754	-0.548	0.036
ENSG00000073734	ABCB11	40629	-0.731	0.106	-0.462	-0.91
ENSG00000267016		40630	-0.731	0.136	-0.085	-1.316
ENSG00000171649	ZIK1	40631	-0.731	0.24	0.201	-1.707
ENSG00000219682		40632	-0.731	-0.683	-0.142	-0.441
ENSG00000267504		40633	-0.731	0.371	0.123	-1.759
ENSG00000240809		40634	-0.731	-0.479	0.199	-0.986
ENSG00000228089	PNKDP1	40635	-0.731	-0.459	-0.68	-0.127
ENSG00000279408		40636	-0.731	-0.553	0.027	-0.739
ENSG00000271370		40637	-0.731	0.186	-0.57	-0.883
ENSG00000270469		40638	-0.731	-0.028	-0.53	-0.708
ENSG00000143178	TBX19	40639	-0.731	-1.503	0.512	-0.276
ENSG00000227076		40640	-0.731	-0.167	0.109	-1.209
ENSG00000259320		40641	-0.732	-0.138	-0.808	-0.321
ENSG00000273854		40642	-0.732	-1.21	-1.219	1.162
ENSG00000231084		40643	-0.732	0.749	-2.34	0.324
ENSG00000226317	LINC00351	40644	-0.732	0.888	-0.726	-1.43
ENSG00000067113	PLPP1	40645	-0.732	0.229	-1.266	-0.231
ENSG00000215834	FMO9P	40646	-0.732	-0.546	-1.49	0.768
ENSG00000178974	FBXO34	40647	-0.732	0.159	0.492	-1.919
ENSG00000227862	HNRNPA1P31	40648	-0.732	-0.394	0.322	-1.196
ENSG00000176246	OR4L1	40649	-0.732	-0.648	-0.353	-0.268
ENSG00000268438	BNIP3P27	40650	-0.732	-0.472	-0.003	-0.794
ENSG00000206127	GOLGA8O	40651	-0.733	-1.043	-0.04	-0.186
ENSG00000273774		40652	-0.733	-0.659	0.073	-0.683
ENSG00000253636		40653	-0.733	-1.238	0.384	-0.415
ENSG00000220506		40654	-0.733	0.247	-0.809	-0.707
ENSG00000261427		40655	-0.733	-1.041	-0.8	0.572
ENSG00000199927		40656	-0.733	-0.227	-1.535	0.492
ENSG00000276475		40657	-0.733	-0.639	0.174	-0.805
ENSG00000253461	IGKV1-35	40658	-0.733	0.052	-0.95	-0.372
ENSG00000273076		40659	-0.733	-0.542	-0.116	-0.612
ENSG00000205629	LCMT1	40660	-0.733	-0.099	-0.138	-1.033
ENSG00000233962		40661	-0.733	-0.666	-0.832	0.227
ENSG00000261568		40662	-0.733	-1.443	0.852	-0.679
ENSG00000234083		40663	-0.733	-0.692	-0.04	-0.538
ENSG00000232852	CICP4	40664	-0.733	-1.455	0.272	-0.087
ENSG00000238073	RBMY2HP	40665	-0.733	-0.284	-0.492	-0.494
ENSG00000186143	PRR30	40666	-0.733	-0.51	-0.982	0.222
ENSG00000250630	MTCO1P35	40667	-0.733	-0.162	0.057	-1.165
ENSG00000223915	DPPA2P1	40668	-0.733	-0.864	-0.084	-0.323
ENSG00000270883		40669	-0.733	-0.891	-0.702	0.322
ENSG00000269364	LINC01233	40670	-0.734	-0.261	-0.594	-0.416
ENSG00000215474	SKOR2	40671	-0.734	-0.847	-0.004	-0.42
ENSG00000264759		40672	-0.734	0.499	-1.961	0.191
ENSG00000119969	HELLS	40673	-0.734	-1.404	0.677	-0.545
ENSG00000232562	TPMTP3	40674	-0.734	0.001	-1.049	-0.223
ENSG00000231023	LINC00326	40675	-0.734	-1.276	0.732	-0.727
ENSG00000221900	POM121L12	40676	-0.734	0.648	-0.6	-1.319
ENSG00000233522	FAM224A	40677	-0.734	-0.546	-0.373	-0.352
ENSG00000179277	MEIS3P1	40678	-0.734	-0.442	-0.318	-0.511
ENSG00000075415	SLC25A3	40679	-0.734	0.571	-1.707	-0.135
ENSG00000253278	IGKV2-10	40680	-0.734	-0.179	-0.386	-0.706
ENSG00000104613	INTS10	40681	-0.734	0.851	-1.038	-1.084
ENSG00000179152	TCAIM	40682	-0.734	-0.073	-2.137	0.938
ENSG00000110906	KCTD10	40683	-0.734	-0.447	0.682	-1.507
ENSG00000249736	LINC02242	40684	-0.734	-0.422	-0.196	-0.654
ENSG00000238277		40685	-0.734	-0.966	-0.068	-0.237
ENSG00000233476	EEF1A1P6	40686	-0.734	1.284	-0.897	-1.659
ENSG00000122417	ODF2L	40687	-0.734	-1.696	-0.692	1.116
ENSG00000181514		40688	-0.734	-1.024	-0.105	-0.143
ENSG00000275572	GRIFIN	40689	-0.734	0.978	-0.596	-1.653
ENSG00000174953	DHX36	40690	-0.734	0.042	-0.412	-0.902
ENSG00000217527	RPS16P5	40691	-0.734	-0.419	-0.032	-0.821
ENSG00000238575		40692	-0.734	-1.068	-1.194	0.99
ENSG00000116678	LEPR	40693	-0.735	-0.573	0.667	-1.366
ENSG00000135443	KRT85	40694	-0.735	-1.247	-0.465	0.44
ENSG00000215546	DKKL1P1	40695	-0.735	-0.41	-0.528	-0.335
ENSG00000232422	KNOP1P4	40696	-0.735	-1.493	1.122	-0.902
ENSG00000271806		40697	-0.735	-0.277	-0.189	-0.806
ENSG00000261175	LINC02188	40698	-0.735	-0.248	-1.101	0.077
ENSG00000089558	KCNH4	40699	-0.735	-0.211	-1.15	0.088
ENSG00000233757		40700	-0.735	0.338	-1.971	0.359
ENSG00000101265	RASSF2	40701	-0.735	-0.215	-0.902	-0.157
ENSG00000106565	TMEM176B	40702	-0.735	0.513	-1.279	-0.508
ENSG00000218582	GAPDHP63	40703	-0.735	-1.193	-0.254	0.173
ENSG00000282916		40704	-0.735	-0.387	-0.486	-0.401
ENSG00000277683		40705	-0.736	-0.625	0.084	-0.733
ENSG00000023572	GLRX2	40706	-0.736	-0.439	-0.331	-0.504
ENSG00000231212		40707	-0.736	0.018	-0.823	-0.469
ENSG00000273230		40708	-0.736	0.482	-0.361	-1.395
ENSG00000231112	MTHFD2P3	40709	-0.736	-0.463	-1.293	0.481
ENSG00000136834	OR1J1	40710	-0.736	-1.05	-0.646	0.422
ENSG00000274028		40711	-0.736	-0.351	-0.332	-0.592
ENSG00000169347	GP2	40712	-0.736	-1.077	-1.589	1.392
ENSG00000201931	RNA5SP172	40713	-0.736	-0.199	-0.806	-0.269
ENSG00000243280		40714	-0.736	0.059	0.461	-1.795
ENSG00000203761	MSTO2P	40715	-0.736	-0.553	-0.253	-0.469
ENSG00000121774	KHDRBS1	40716	-0.736	-0.458	-0.416	-0.401
ENSG00000239197		40717	-0.736	-1.225	1.119	-1.17
ENSG00000253900	CDH12P4	40718	-0.736	0.011	0.233	-1.52
ENSG00000213046	EEF1A1P32	40719	-0.736	-0.938	-0.218	-0.119
ENSG00000268191		40720	-0.736	-0.611	-0.408	-0.256
ENSG00000252291		40721	-0.736	-0.705	-0.384	-0.186
ENSG00000237546	XKRYP6	40722	-0.737	-0.27	-0.228	-0.778
ENSG00000279317		40723	-0.737	-0.094	-0.799	-0.383
ENSG00000226188	HNRNPA1P3	40724	-0.737	-0.267	-0.357	-0.651
ENSG00000250535	STK19B	40725	-0.737	0.171	-1.584	0.136
ENSG00000207976	MIR607	40726	-0.737	0.05	-0.485	-0.841
ENSG00000121064	SCPEP1	40727	-0.737	0.872	-1.097	-1.052
ENSG00000271654		40728	-0.737	-2.272	0.518	0.478
ENSG00000238829	RNU7-45P	40729	-0.737	-0.644	-0.371	-0.261
ENSG00000127184	COX7C	40730	-0.737	-0.353	-0.409	-0.515
ENSG00000264136	MIR3689D2	40731	-0.737	-0.817	0.308	-0.768
ENSG00000104938	CLEC4M	40732	-0.737	-0.471	0.416	-1.222
ENSG00000207442	SNORD116-6	40733	-0.737	-0.396	0.344	-1.225
ENSG00000167685	ZNF444	40734	-0.737	0.056	-0.94	-0.393
ENSG00000158411	MITD1	40735	-0.738	0.06	-1.22	-0.117
ENSG00000260247	SUB1P4	40736	-0.738	-1.111	0.102	-0.268
ENSG00000250402		40737	-0.738	-0.021	-0.697	-0.56
ENSG00000258770	LINC02330	40738	-0.738	-0.225	-0.685	-0.367
ENSG00000272973		40739	-0.738	-0.839	-1.209	0.77
ENSG00000256458		40740	-0.738	-0.605	0.227	-0.901
ENSG00000198740	ZNF652	40741	-0.738	-0.729	0.749	-1.298
ENSG00000104915	STX10	40742	-0.738	-0.161	-1.062	-0.055
ENSG00000205791	LOH12CR2	40743	-0.738	-1.38	-0.316	0.418
ENSG00000165805	C12orf50	40744	-0.738	-0.561	-0.784	0.066
ENSG00000262008		40745	-0.738	-0.057	-0.596	-0.625
ENSG00000212314	RNU6-1307P	40746	-0.738	-1.252	0.145	-0.171
ENSG00000251856	MIR449C	40747	-0.738	-0.633	-0.056	-0.59
ENSG00000273330	CYP4F36P	40748	-0.738	-0.786	0.123	-0.617
ENSG00000224566	FAM96AP2	40749	-0.738	0.062	-0.618	-0.723
ENSG00000162385	MAGOH	40750	-0.739	-1.199	0.827	-0.907
ENSG00000230965	SNX18P13	40751	-0.739	-0.588	0.605	-1.296
ENSG00000282987		40752	-0.739	0.383	-1.359	-0.303
ENSG00000273449		40753	-0.739	1.125	-1.699	-0.706
ENSG00000265695		40754	-0.739	-1.276	-0.573	0.57
